,displayUrl,location,moment,date,hour,minute,lat,lng,date_nasa,temp_2m,wind_10m,precipitation
391,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F776.jpeg?alt=media&token=fb340cde-1303-4b57-ba9f-94c2cb2fe0c9,"Montréal, Canada",776,2018-12-11 00:00:00+00:00,17,57,45.509062,-73.553363,20181211,-13.1,1.81,2.93
392,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F777.jpeg?alt=media&token=ed8205ad-c5c0-4593-8e87-7329aa91433d,"Montréal, Canada",777,2018-12-12 00:00:00+00:00,5,26,45.509062,-73.553363,20181212,-17.05,2.85,1.26
393,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F778.jpeg?alt=media&token=13b7856b-7725-48c7-acd9-6bd7691cf273,"Los Angeles, United States",778,2018-12-13 00:00:00+00:00,11,44,34.052238,-118.243344,20181213,11.51,4.33,0.0
394,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F779.jpeg?alt=media&token=51553d29-1a05-4bfa-93a5-1a2d7de34458,"Los Angeles, United States",779,2018-12-14 00:00:00+00:00,7,21,34.052238,-118.243344,20181214,11.53,2.6,0.0
395,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F781.jpeg?alt=media&token=1bd68433-2dd7-46c1-b5e0-27c657271533,,781,2018-12-16 00:00:00+00:00,16,9,18.784635,100.777315,20181216,20.91,1.35,0.0
396,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F785.jpeg?alt=media&token=6900989d-c268-4646-8271-1c3ca0fa2e4e,"Los Angeles, United States",785,2018-12-20 00:00:00+00:00,4,44,34.052238,-118.243344,20181220,14.83,2.03,0.0
397,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F787.jpeg?alt=media&token=26405a15-7251-403c-9fd3-2a08fecb4171,"Los Angeles, United States",787,2018-12-22 00:00:00+00:00,17,20,34.052238,-118.243344,20181222,12.23,2.65,0.02
398,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F789.jpeg?alt=media&token=acded9bd-1805-4e06-88a4-d3db0d7f5a05,"Los Angeles, United States",789,2018-12-24 00:00:00+00:00,20,24,34.052238,-118.243344,20181224,11.65,2.98,0.63
399,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F790.jpeg?alt=media&token=3248f5be-3dea-4689-8ceb-4592e43b2d53,"Santa Monica, United States",790,2018-12-25 00:00:00+00:00,4,32,34.010932000000004,-118.49151200000001,20181225,9.71,5.5,1.42
400,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F791.jpeg?alt=media&token=e843ec53-758a-4089-89c7-4598c2284d5e,"Los Angeles, United States",791,2018-12-26 00:00:00+00:00,20,56,34.052238,-118.243344,20181226,8.69,3.64,0.01
401,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F795.jpeg?alt=media&token=126adfd5-c9f1-484b-a75a-ab2942e68638,"Joshua Tree, United States",795,2018-12-30 00:00:00+00:00,8,39,34.126919,-116.315127,20181230,6.92,2.73,0.0
402,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F799.jpeg?alt=media&token=fcae2ca8-6873-49a2-b227-044fb3110f17,"Los Angeles, United States",799,2019-01-03 00:00:00+00:00,2,34,34.052238,-118.243344,20190103,7.56,2.88,0.0
403,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F800.jpeg?alt=media&token=c1412cfe-cb07-4cad-9909-68e14ea59d71,"Los Angeles, United States",800,2019-01-04 00:00:00+00:00,7,41,34.052238,-118.243344,20190104,9.08,2.49,0.0
404,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F802.jpeg?alt=media&token=01a56e96-4afb-4bd8-ba88-b1abf7a10422,"Los Angeles, United States",802,2019-01-06 00:00:00+00:00,23,6,34.052238,-118.243344,20190106,8.86,3.29,1.54
405,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F804.jpeg?alt=media&token=a2e7c2a9-91dd-4b76-a874-0a9b2fba8dbb,"Los Angeles, United States",804,2019-01-08 00:00:00+00:00,2,16,34.052238,-118.243344,20190108,11.27,3.13,0.03
406,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F805.jpeg?alt=media&token=008c0850-0c69-4562-8772-b77914db9c20,"Toronto, Canada",805,2019-01-09 00:00:00+00:00,17,49,43.651893,-79.381713,20190109,-0.89,10.33,2.9
407,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F808.jpeg?alt=media&token=707adb94-a3df-4c38-9857-23304482583a,"Toronto, Canada",808,2019-01-12 00:00:00+00:00,20,48,43.651893,-79.381713,20190112,-7.21,3.53,0.01
408,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F809.jpeg?alt=media&token=5345c093-7365-4715-bdf4-3dce15f2b3a3,"Toronto, Canada",809,2019-01-13 00:00:00+00:00,7,40,43.651893,-79.381713,20190113,-9.24,5.45,0.0
409,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F810.jpeg?alt=media&token=98660a44-d88e-4711-ab1a-da646f8385c7,"Toronto, Canada",810,2019-01-14 00:00:00+00:00,15,50,43.651893,-79.381713,20190114,-5.55,2.63,0.0
410,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F811.jpeg?alt=media&token=8936ab03-85c6-43fa-b8a0-017d7cacb889,"Toronto, Canada",811,2019-01-15 00:00:00+00:00,21,43,43.651893,-79.381713,20190115,-2.04,6.67,0.05
411,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F813.jpeg?alt=media&token=d5483271-c665-4a52-85a8-e126282f62b4,"Toronto, Canada",813,2019-01-17 00:00:00+00:00,19,33,43.651893,-79.381713,20190117,-7.22,3.12,0.61
412,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F814.jpeg?alt=media&token=34ab15b0-c8e0-472c-bd1c-17747d27d2ee,"Toronto, Canada",814,2019-01-18 00:00:00+00:00,22,41,43.651893,-79.381713,20190118,-2.96,5.32,1.98
413,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F816.jpeg?alt=media&token=e60e0ea2-113c-4337-863a-da242b6e7b54,"Toronto, Canada",816,2019-01-20 00:00:00+00:00,22,45,43.651893,-79.381713,20190120,-14.97,11.66,3.68
414,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F818.jpeg?alt=media&token=5e188266-329a-49e3-a632-955ddabc520a,"Toronto, Canada",818,2019-01-22 00:00:00+00:00,2,42,43.651893,-79.381713,20190122,-8.52,4.5,1.08
415,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F820.jpeg?alt=media&token=8015c44e-9755-4ce3-9fbf-937328b05365,"Toronto, Canada",820,2019-01-24 00:00:00+00:00,0,14,43.651893,-79.381713,20190124,-1.81,6.14,3.45
416,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F821.jpeg?alt=media&token=da185ae5-dda3-496a-99c2-3967633300c8,"Toronto, Canada",821,2019-01-25 00:00:00+00:00,15,3,43.651893,-79.381713,20190125,-6.94,10.31,1.03
417,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F822.jpeg?alt=media&token=471f95cc-5545-4bc2-b35a-567a9197661d,"Toronto, Canada",822,2019-01-26 00:00:00+00:00,19,40,43.651893,-79.381713,20190126,-11.05,5.34,0.41
418,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F825.jpeg?alt=media&token=28b108e9-1711-43e7-8297-35616689e35d,"Toronto, Canada",825,2019-01-29 00:00:00+00:00,21,25,43.651893,-79.381713,20190129,-6.44,9.37,2.34
419,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F827.jpeg?alt=media&token=36b73de9-a9b1-475b-8d7d-81e0e38a6eeb,"Toronto, Canada",827,2019-01-31 00:00:00+00:00,3,6,43.651893,-79.381713,20190131,-15.63,11.13,0.76
420,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F831.jpeg?alt=media&token=3631e1f9-dedf-44ab-a2f8-7cdbacf42383,"Toronto, Canada",831,2019-02-04 00:00:00+00:00,19,2,43.651893,-79.381713,20190204,4.6,6.53,2.52
421,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F837.jpeg?alt=media&token=f5fbde40-201b-4aaf-8553-a7aa3b1d8551,"Toronto, Canada",837,2019-02-10 00:00:00+00:00,22,12,43.651893,-79.381713,20190210,-6.4,2.73,0.26
422,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F842.jpeg?alt=media&token=70e410fa-ad6e-42e0-85d2-12fb0b07158e,"Toronto, Canada",842,2019-02-15 00:00:00+00:00,12,56,43.651893,-79.381713,20190215,-0.51,9.66,2.85
423,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F844.jpeg?alt=media&token=c7f69f77-8afd-4ba9-a148-5d2321ef341e,"Toronto, Canada",844,2019-02-17 00:00:00+00:00,15,49,43.651893,-79.381713,20190217,-8.4,5.85,0.29
424,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F846.jpeg?alt=media&token=92597bdb-15bd-453b-8152-854cc808718a,"Toronto, Canada",846,2019-02-19 00:00:00+00:00,14,1,43.651893,-79.381713,20190219,-8.73,3.99,0.25
425,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F847.jpeg?alt=media&token=9c7df73f-6c56-46c1-9ee2-699b14b4c118,"Toronto, Canada",847,2019-02-20 00:00:00+00:00,5,11,43.651893,-79.381713,20190220,-3.74,5.48,1.62
426,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F848.jpeg?alt=media&token=58a719bf-82a8-42de-a4d3-b5fe11319a43,"Toronto, Canada",848,2019-02-21 00:00:00+00:00,3,19,43.651893,-79.381713,20190221,0.32,8.1,0.69
427,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F849.jpeg?alt=media&token=cfb9f544-09f8-4c6f-8000-59d36fb49150,"Toronto, Canada",849,2019-02-22 00:00:00+00:00,13,25,43.651893,-79.381713,20190222,-1.66,3.16,0.54
428,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F850.jpeg?alt=media&token=91a3ca35-ff87-4269-9222-89b27e3b2f84,"Toronto, Canada",850,2019-02-23 00:00:00+00:00,16,47,43.651893,-79.381713,20190223,-1.21,5.8,0.38
429,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F852.jpeg?alt=media&token=f05fa53a-294c-4925-82dd-85c0b0fd2e24,"Toronto, Canada",852,2019-02-25 00:00:00+00:00,14,53,43.651893,-79.381713,20190225,-5.05,15.1,0.87
430,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F854.jpeg?alt=media&token=c4673bf2-0e48-4ba8-b97d-754b4995b1b8,"Toronto, Canada",854,2019-02-27 00:00:00+00:00,23,33,43.651893,-79.381713,20190227,-9.36,5.71,3.43
431,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F855.jpeg?alt=media&token=5833ed67-8874-482c-87f4-3ea25d3d6d36,"Toronto, Canada",855,2019-02-28 00:00:00+00:00,22,54,43.651893,-79.381713,20190228,-8.97,2.54,0.68
432,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F856.jpeg?alt=media&token=d404092f-8404-4710-8210-abebd01514e5,"Toronto, Canada",856,2019-03-01 00:00:00+00:00,14,36,43.651893,-79.381713,20190301,-4.19,1.51,0.03
433,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F857.jpeg?alt=media&token=a4415d3c-49bd-421d-a442-178b13b12014,"Toronto, Canada",857,2019-03-02 00:00:00+00:00,5,55,43.651893,-79.381713,20190302,-3.11,3.54,1.27
434,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F860.jpeg?alt=media&token=a08fb343-5591-419b-b590-f6a75d7e27d5,"Toronto, Canada",860,2019-03-05 00:00:00+00:00,13,28,43.651893,-79.381713,20190305,-10.27,8.28,0.7
435,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F861.jpeg?alt=media&token=fed0cd89-228d-4872-bdf9-a6750d653642,"Toronto, Canada",861,2019-03-06 00:00:00+00:00,0,39,43.651893,-79.381713,20190306,-9.89,7.23,0.15
436,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F862.jpeg?alt=media&token=2ed34f48-7074-4ad8-9720-0136951527b0,"Toronto, Canada",862,2019-03-07 00:00:00+00:00,14,4,43.651893,-79.381713,20190307,-8.24,5.59,0.13
437,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F864.jpeg?alt=media&token=3f764d08-b504-4a6a-a58c-71098f2f7de8,,864,2019-03-09 00:00:00+00:00,14,57,18.784635,100.777315,20190309,25.21,2.1,0.0
438,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F865.jpeg?alt=media&token=1c9c4a2c-d8e4-4689-b23c-e80b589d7e68,"Lyndhurst, United States",865,2019-03-10 00:00:00+00:00,19,18,40.802735999999996,-74.122862,20190310,2.28,3.27,19.45
439,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F866.jpeg?alt=media&token=18aaedd8-b233-4fbd-84e9-39afe61f291b,"Toronto, Canada",866,2019-03-11 00:00:00+00:00,19,43,43.651893,-79.381713,20190311,0.16,10.35,0.33
440,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F868.jpeg?alt=media&token=80556e0c-0a4f-492d-803d-c634a83e053d,"Toronto, Canada",868,2019-03-13 00:00:00+00:00,18,40,43.651893,-79.381713,20190313,0.66,3.65,0.54
441,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F869.jpeg?alt=media&token=a97b284a-6536-4841-966a-9cf91c8e86fd,"Toronto, Canada",869,2019-03-14 00:00:00+00:00,14,44,43.651893,-79.381713,20190314,5.32,5.09,4.5
442,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F870.jpeg?alt=media&token=ec2182a7-4345-4d7e-9958-5fdac7200d72,"Toronto, Canada",870,2019-03-15 00:00:00+00:00,3,1,43.651893,-79.381713,20190315,4.7,9.22,1.75
443,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F871.jpeg?alt=media&token=2bc377e9-4310-4daf-a0da-5a8c05365275,"Toronto, Canada",871,2019-03-16 00:00:00+00:00,12,31,43.651893,-79.381713,20190316,-1.32,9.25,0.24
444,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F872.jpeg?alt=media&token=80912bd2-4f9d-439f-8052-af2fb145ed9f,"Toronto, Canada",872,2019-03-17 00:00:00+00:00,21,53,43.651893,-79.381713,20190317,-2.02,5.78,0.12
445,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F876.jpeg?alt=media&token=1ce55c44-2c56-42f2-9e48-7c8104600cfa,"Boston, United States",876,2019-03-21 00:00:00+00:00,22,32,42.358894,-71.056742,20190321,3.34,2.7,0.07
446,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F877.jpeg?alt=media&token=a6b28570-573f-4b32-b941-e984c4024b6e,"Boston, United States",877,2019-03-22 00:00:00+00:00,22,7,42.358894,-71.056742,20190322,2.67,5.16,21.99
447,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F878.jpeg?alt=media&token=7d2d2d6e-5911-446b-8590-db38bd4c7c92,"Boston, United States",878,2019-03-23 00:00:00+00:00,16,54,42.358894,-71.056742,20190323,1.37,6.09,2.01
448,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F879.jpeg?alt=media&token=5f5b9592-d567-45ca-b9bf-a72505583b5f,"Philadelphia, United States",879,2019-03-24 00:00:00+00:00,23,4,39.951060999999996,-75.16561999999999,20190324,5.86,3.82,0.0
449,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F883.jpeg?alt=media&token=58161c86-6a16-4b87-9720-30e7db3b308a,"Philadelphia, United States",883,2019-03-28 00:00:00+00:00,12,17,39.951060999999996,-75.16561999999999,20190328,5.28,3.58,0.0
450,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F884.jpeg?alt=media&token=a6012206-9926-4329-9a80-7d224ab51635,"Philadelphia, United States",884,2019-03-29 00:00:00+00:00,11,48,39.951060999999996,-75.16561999999999,20190329,10.53,3.03,0.02
451,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F885.jpeg?alt=media&token=265306c0-2082-48c3-8a29-7537cbb3b2cf,"Philadelphia, United States",885,2019-03-30 00:00:00+00:00,16,4,39.951060999999996,-75.16561999999999,20190330,12.57,5.29,0.01
452,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F887.jpeg?alt=media&token=f9af5e81-1edf-4d8a-847b-12368282e66d,"Philadelphia, United States",887,2019-04-01 00:00:00+00:00,14,18,39.951060999999996,-75.16561999999999,20190401,2.58,4.56,0.0
453,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F888.jpeg?alt=media&token=1ebcfe22-3a9e-415d-a4f9-801a0b25621a,"Philadelphia, United States",888,2019-04-02 00:00:00+00:00,3,34,39.951060999999996,-75.16561999999999,20190402,4.94,3.8,0.05
454,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F891.jpeg?alt=media&token=a6ef6f06-4d18-412d-bab3-9988276c19d3,"Philadelphia, United States",891,2019-04-05 00:00:00+00:00,13,38,39.951060999999996,-75.16561999999999,20190405,5.13,4.43,3.05
455,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F892.jpeg?alt=media&token=cf0c8810-2346-4325-865b-4f2d35f866c7,"Coxsackie, United States",892,2019-04-06 00:00:00+00:00,17,43,42.350856,-73.80355,20190406,4.99,2.08,0.22
456,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F893.jpeg?alt=media&token=d57a9fbe-6eb9-4729-9e43-f25843685e57,"Philadelphia, United States",893,2019-04-07 00:00:00+00:00,15,58,39.951060999999996,-75.16561999999999,20190407,12.78,3.16,1.57
457,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F894.jpeg?alt=media&token=e915da40-0f4a-40b2-be6f-9cef2711eaa3,"Philadelphia, United States",894,2019-04-08 00:00:00+00:00,23,24,39.951060999999996,-75.16561999999999,20190408,17.15,4.58,1.11
458,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F895.jpeg?alt=media&token=cf8b54f6-2ec4-4298-8cab-d0ddb2939716,"Philadelphia, United States",895,2019-04-09 00:00:00+00:00,23,56,39.951060999999996,-75.16561999999999,20190409,15.58,3.35,0.82
459,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F896.jpeg?alt=media&token=907527e4-2349-4ad0-b5fd-b00cc0e91627,"Philadelphia, United States",896,2019-04-10 00:00:00+00:00,1,26,39.951060999999996,-75.16561999999999,20190410,10.8,3.58,0.0
460,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F897.jpeg?alt=media&token=d0175baa-e308-4cb4-b4ab-c5ca11779e94,"Philadelphia, United States",897,2019-04-11 00:00:00+00:00,21,29,39.951060999999996,-75.16561999999999,20190411,7.8,3.75,0.0
461,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F898.jpeg?alt=media&token=655cde72-3035-4ef3-98e2-dabfd13f978b,"Philadelphia, United States",898,2019-04-12 00:00:00+00:00,2,19,39.951060999999996,-75.16561999999999,20190412,13.95,5.78,7.02
462,https://firebasestorage.googleapis.com/v0/b/minutiae-production.appspot.com/o/production%2Fmoments%2FjXtvmUtPb4aRNmVJ9ZcsO0eD8dA3%2Fdisplay%2F901.jpeg?alt=media&token=1148dbda-4f1b-4aec-93f5-4360e7ddd420,"Philadelphia, United States",901,2019-04-15 00:00:00+00:00,1,1,39.951060999999996,-75.16561999999999,20190415,12.64,8.42,14.45
